,actuals,Pred,mape
1238,1255202.1098387921,1145344.839833267,8.752157851267018
4512,1434240.3558561043,1477713.987348226,3.0311259416607346
3514,1210184.01761757,1333299.344045171,10.173273207654168
2190,1258686.2857108044,1225230.7423489871,2.657973137676976
3567,626020.1694678677,752685.8321469505,20.23347950382361
2934,2059301.3434198145,1990156.7007018141,3.357674822042999
3841,1642164.2161155469,1447216.341169788,11.871399524640585
1510,469262.8155752149,679032.5819112854,44.701979226489115
1926,883147.4710432091,1043143.340614574,18.11655185768368
805,1222760.8580467268,1318390.5041764206,7.820797133010568
1674,1193106.9401980229,1213412.9189566965,1.7019412153703017
81,1132522.9012947134,1179426.256000415,4.141492825626847
2266,1348883.321478542,1352471.5118331006,0.26601191499836635
1392,1688279.3081102488,1550723.9943838036,8.147663308177115
451,1571464.9652219615,1543790.2441395498,1.7610778283245272
3669,1591793.723297089,1434487.5416197465,9.882322022951168
2780,1850513.52744405,1627359.405664431,12.059037584439709
4303,1292979.3648119636,1255408.030279527,2.9057953711349933
2763,873241.9885742475,766882.5970905982,12.179830204603824
783,1538903.9925451411,1688055.5500299586,9.692063845915479
2401,981753.2384083712,1100299.2672589216,12.07493127730737
983,1485677.0638068074,1533073.8053124538,3.1902452195230024
4358,1144641.8194544462,1067076.6204423918,6.776372983561192
2023,981259.5641129231,998620.5813179067,1.769258393998769
846,1412274.4860076832,1289114.4229457453,8.72068880958796
550,1593836.7851927518,1481594.842092955,7.042248249165784
3808,1341449.5715910238,1260816.1547840945,6.010916736235874
1637,1331374.9476177315,1169348.7850583014,12.169837118337574
2272,1234609.7389082913,1072831.350250207,13.103605419566644
2357,1841495.5078848747,1649573.7060134802,10.422061908358069
3498,1432012.8709221852,1270731.4892825908,11.262565086843997
3936,1550036.518714004,1664212.8779462809,7.366043177292618
9,1545154.8126419624,1467032.173503885,5.055974877009277
3278,1540360.7511489713,1422302.5882604718,7.66431907593326
449,1361219.30037656,1439734.4090969684,5.76799849213777
1739,718650.643819188,666192.4844136182,7.2995355750030075
4556,1603075.2366169537,1568081.874252975,2.182889584011473
4478,1535844.8961570102,1572257.2048255103,2.3708324167115373
3462,1055930.2244413726,1095374.9745602482,3.735545134125072
1763,896303.7991791363,1058937.5226607085,18.144932960288397
2398,1760880.447507333,1761030.8638833836,0.008542111775020733
2912,1366980.9098808763,1212047.715184487,11.333969156152357
1805,1860358.468312067,1851184.1600424554,0.49314733831569335
3608,1794214.424742461,1745515.039266768,2.714245566422936
4290,1572814.863233389,1596277.2634900883,1.4917458376801729
1576,1372549.7824922143,1251515.0326232887,8.818241160561492
1151,530764.6724637834,622370.1918467153,17.25915912182014
833,1311902.5342296974,1280880.014447356,2.3646969933293587
82,1102821.4381808082,1102592.1968780346,0.020786801456429888
2819,1316793.5692341109,1314412.6395349829,0.18081267669866072
3777,1205114.2302070523,1082775.5254970905,10.151627260176207
3959,1507035.8737133096,1442767.2618451994,4.264570803464256
2099,1288069.226448916,1174170.31669877,8.842607789346408
4658,1227659.7722645034,1391955.2800573986,13.382820835600139
1177,1048969.4932738757,1083007.8273690771,3.244930792883829
4497,1130221.2976257126,1271029.2881703759,12.458444274626796
3555,1270502.8705288451,1163417.9224801245,8.428548296325111
106,1555320.5000011197,1542905.6273177993,0.7982195748922162
2186,996924.6914267287,884910.6044160109,11.235962753657061
729,1705276.1895674847,1738834.5533033395,1.9679136987402837
1028,961539.0599236458,1098243.5458557755,14.21725768924927
3086,1058356.1801034026,1111561.52719239,5.027168366304551
295,935590.8042953262,987423.7882785387,5.5401339715232
3680,1311654.2628987662,1303174.304814042,0.6465086360473813
4461,1434144.2608724642,1483178.6787174898,3.419071510643949
4283,1605398.5719999787,1592528.4168564063,0.8016797428403751
2968,1005087.361039984,1076468.8491298724,7.10201827789661
2872,1222726.5643610677,1308941.6321643782,7.051050522351406
3706,937325.5660627787,941262.6019102354,0.4200286421284887
2456,707345.0624327669,695518.5656343633,1.6719558001477772
4536,730739.4189500834,725512.5690111257,0.7152823295707226
3682,1678347.5275379843,1822383.0953692524,8.5819870716858
4285,1879797.7197393358,1784287.8510066103,5.08085884612997
1676,810751.7250413778,883669.2911545252,8.993821889114816
2610,1403176.4290876691,1306207.338577284,6.910684109298601
4144,1126085.1389748787,1262921.1416743821,12.151479312130062
3697,758570.797192593,1004751.6630642437,32.45324850135881
3913,1532682.0482178957,1473854.5584389823,3.838205702697057
3007,1827476.1960615185,1755702.954190543,3.927451532646912
2130,995849.7751098222,1233731.1339383526,23.887273439640722
2857,1110827.8221612975,1119807.600598671,0.8083861655447043
347,755292.1143602777,1009769.1034350786,33.692525611807774
3938,1537765.6605684941,1795742.0664875573,16.776054540305722
4034,497368.0367931192,503371.9041169733,1.2071276961352826
3712,1975538.4157534216,1758712.6741568623,10.97552646243365
130,1064685.698733535,1091963.7047668663,2.562071235274328
3114,1074456.4024904093,1126078.6581174787,4.804499792398992
2035,992773.7915703077,1068534.7614276586,7.63124193050231
2814,1657363.0570933966,1634355.7367643043,1.3881883170149418
1020,1090996.1430147758,1267226.0793032548,16.15312184344654
4010,1527676.3739752746,1509461.7595273731,1.1923084468802745
1989,1073355.783703826,995222.983063608,7.279301218334644
2304,1208761.0558371514,1292999.355231098,6.9689786072405875
676,1697501.6046052328,1749628.9316072958,3.0708263756949754
4843,1167626.7358808988,1374100.6441761004,17.68321176197035
3474,1415349.649667964,1357887.8884200659,4.059898644930498
4306,1159147.1091195084,1072472.878918908,7.477414171048431
2670,1443842.022648748,1370464.3493338986,5.082112320033256
4344,585531.238099097,575978.6641142126,1.6314371229614428
3990,1235591.828348264,1230428.1317984373,0.4179128116062068
1563,1031146.7545545298,1064404.2231235509,3.225289554772327
3287,1206539.6659618984,1237822.1870832313,2.592747010633363
1655,1947338.4401352475,1865801.8135431781,4.187080422774712
254,822431.7302651771,961981.561782225,16.967953251518253
3581,1092809.5966868077,1099374.7549945917,0.6007595767541138
1368,1425114.7177661485,1426587.615545995,0.10335292741592865
2160,786257.7826468865,772803.7677030354,1.7111455353178289
540,1360329.3586097115,1334436.9586378299,1.9033919843018228
4384,823941.922058669,929885.1617492102,12.858095559191302
1041,1610217.1770032381,1580413.676768803,1.8508994103455116
4906,1063130.9464812137,1097058.5542355133,3.1912915211991884
3704,1084063.6419882777,1098862.6244813967,1.365139639401273
1370,1650342.1306428087,1770326.629255076,7.27028028821716
2585,1441376.393925549,1548047.4853496677,7.400640934156202
968,1468738.7548690382,1286767.5046933987,12.38962678504832
4618,1210046.7408283,1314745.7940425146,8.6524800804427
3280,1545672.11658555,1503274.2322359425,2.743006352684034
52,1054770.980647526,1021341.7748870426,3.1693330944657907
2043,1428797.3718951428,1398380.3803180791,2.128852710354505
3944,1288490.2684409255,1208602.8418931984,6.200079931095711
2396,995144.1065832536,1091240.0981458537,9.656490042687176
2076,1407123.7995305716,1390933.939475311,1.1505640129647206
3070,1328525.0201962695,1255212.2744547552,5.518356419865047
3744,383020.82774900907,314242.56839411706,17.956793566317998
4864,1343162.6366221448,1386220.8128011716,3.2057306393894085
2052,1178600.6477851174,1046757.0066985525,11.186455847816793
4532,603714.7885821962,679103.1413983754,12.487411976974453
1142,1247581.2116132637,1375244.894240899,10.232895577399063
3051,1158677.2019706806,1138742.2829788532,1.7204894476150954
904,1436995.2004509894,1333054.1998403966,7.233218355772637
867,763869.6666647141,811243.4177880627,6.201810752637518
1094,1106149.6856573927,1159546.2036338402,4.8272416173687684
1441,1029861.6229008451,1227362.5305290045,19.177421824094395
2983,1476392.5507553308,1351450.975834833,8.462625665279672
1567,1636996.0736033912,1465377.3374001747,10.48375979457578
1363,476971.4559427722,717834.6056072004,50.49844108351158
2503,1492786.6274919594,1707563.6976414705,14.387660379190256
2461,1482123.6246868188,1425006.2618713276,3.853751594274761
3138,1898168.6840543696,1846402.9684686475,2.7271399017685716
445,1468513.2443765462,1452234.2947235578,1.1085327092095552
2602,1688093.2574580356,1648052.0684496732,2.371977308212058
3776,699222.836143786,793918.6043293164,13.543002786890886
145,1051644.5540225492,1185492.5143537787,12.727490464269502
3186,1209797.5798096356,1001970.6012013596,17.17865716353789
621,1381085.72928298,1407271.9757341086,1.8960623439881352
628,1501497.532370449,1543528.8398470315,2.7992924777056856
2237,1586889.9946311759,1629946.4470467046,2.713260059689006
3977,1099917.4341665346,974005.2914231755,11.44741767265189
4359,1028636.4228705128,1097751.3486426752,6.71908210087392
4480,1530013.4488713266,1321002.8721608985,13.660701928117874
1784,1327975.2487410752,1378936.2636192786,3.8374973424026235
3646,986285.38185614,1036199.2607558537,5.0607947575759775
3429,1354874.8372024396,1293323.4624191066,4.542956522126049
938,1064509.5226208074,1111493.6087946477,4.413683971390522
726,1325819.9131084685,1258142.03956783,5.104605299068366
738,1004124.9090759716,836874.2879322558,16.65635615967592
4958,1189981.4023509473,1264817.275795551,6.2888271444206385
3846,1384432.1532990958,1466978.6408213694,5.962479802680517
3304,2081869.2835028644,1987050.5451874668,4.554500086377165
77,1204598.0374631258,1346320.0295535098,11.765085753323113
582,801194.619821129,904915.7881798884,12.94581438676107
2655,1214104.9338822474,1245485.8964009667,2.584699365183768
2059,975385.5554017648,879664.9170030118,9.813620661967395
1072,854045.0137671691,869745.3479534416,1.8383497278461614
2769,1143203.0678656865,1061405.9058626383,7.1550859424966555
2066,2050594.0455063141,1986926.1265595974,3.1048524248979956
1668,921321.0150468872,732735.3911082842,20.469046169429404
4193,1562887.2245199569,1810661.03044663,15.853594682929039
1487,1700109.6075385266,1865118.886799547,9.705802409994375
2865,1062666.3663835817,1072325.186630858,0.9089231157420475
1230,1132146.3204353235,1103860.6801254335,2.4984085360109525
3804,745523.8383444331,652196.6693809256,12.518334647857394
3968,1262187.0415469888,1421954.2457825923,12.657965814621758
4489,1558572.2432714645,1498747.4766855864,3.8384339798266325
4181,1133814.077962921,1167362.5415179865,2.958903422273663
87,1173474.3788373224,1060808.1372613478,9.601082359173802
565,1137467.5857674787,1237799.318379256,8.820623450476688
3203,1340983.2503590283,1448314.6767507945,8.003934900978798
3226,2100698.0711571057,2038277.388415875,2.9714257178733106
3267,968045.4778354148,1036112.5418216144,7.031391142738459
3308,1557075.4223108292,1627394.3657566048,4.5160910279745154
1809,1079158.6528522586,1222535.5392548805,13.285987748295502
3081,1313128.1378358635,1440531.4062399017,9.702272362696347
1465,994257.5352248872,1012214.2008768455,1.8060376729150736
1955,674817.5428265561,548283.7323318459,18.750818178897337
2688,1521085.4724705894,1431480.696346776,5.890844252050792
4388,944491.0395552134,1022820.2444730764,8.293271363881903
1424,1243918.8107245015,1285470.717606361,3.3404034510627145
541,1350459.1155681738,1534874.9831500673,13.655790497908175
3843,1246595.160288169,1395860.8389237607,11.973869576157078
4818,1501103.4929884768,1639136.3622715576,9.195426559715587
2776,1357575.8516151062,1466769.535011507,8.043284157308287
404,1748782.8086400446,1696440.2664069226,2.993084216891785
3366,1568433.3278843085,1402194.3361015609,10.599047395083781
506,991398.8218655172,980857.2203622442,1.063305833210176
2291,1307506.565069192,1366554.3371135378,4.51605931639976
121,1291759.392660681,1249599.496030651,3.2637576989621664
1994,1448668.423840238,1535741.0804905398,6.010530444191162
2001,1375736.9565806843,1318975.9323668038,4.125863155915853
1816,1998368.740697701,1876171.6449878113,6.11484223213111
3441,933949.0733367831,1057660.8212609007,13.24609140433367
4813,953819.2095536962,865198.0203519003,9.291193584082135
3750,1205706.714723642,1232523.4535117033,2.224151069292828
689,1046627.052185562,1111633.6452811882,6.2110560738784395
4275,1754866.3954783296,1726438.0311849974,1.6199731424900525
564,1671350.14009336,1634894.524558763,2.1812075555012487
4436,1316206.2465540979,1370960.0994057944,4.159975155492934
4334,1724733.024817479,1826559.9732524315,5.903925243486789
3134,1737570.5050745257,1685247.502930901,3.0112736139809493
3420,1596440.1139360054,1893518.934919875,18.608829632288877
2938,1393482.8496279658,1392217.3367821947,0.09081653542481868
4663,1223915.2526177592,1121218.579764729,8.390832014992746
1355,1127637.5573666021,1035085.0496348245,8.207646785720547
1023,845553.3695012048,741369.4898477276,12.321384245081502
4939,793894.9731793484,918060.8809622978,15.640092452745527
2484,673571.3460100302,746802.203600762,10.872026849794352
3253,1785449.7201678944,1662626.0108003449,6.879146916329843
4970,1120943.3385906045,1062246.0392764388,5.236419834384099
707,1210431.683897847,1337125.5843421551,10.4668360990293
1052,957814.6031436813,827224.5434699799,13.634168788519888
3012,1594748.124584562,1615319.6338116713,1.2899534986108439
1289,917610.888395342,1109135.7553408556,20.872122308884073
71,1789098.5206914945,1803358.3225526232,0.7970383797320056
912,1882978.9004367725,1877429.5389030222,0.2947118277567048
961,830286.706578531,928866.3643586254,11.87296592839891
4838,1023595.112870682,1182563.5882199178,15.530405855827823
634,1537329.5695361544,1547990.6943903104,0.6934833665739443
696,283208.13218687923,345676.7376790303,22.05749001971814
3452,1302664.417257956,1413225.3455279581,8.487291646664257
574,1852375.50677484,1827610.9397210376,1.3369085783756531
720,1400496.6554586324,1418933.5815132624,1.316456271621175
261,721974.551474637,786218.7306764135,8.898399406261262
2698,1323300.7199028442,1277147.8235792583,3.487710361630756
2470,1340909.7986568718,1407903.073180587,4.99610597154405
4117,767214.7961467195,771954.1959429891,0.6177409273221648
1098,1123386.5312002872,1244743.1957982117,10.802752323215103
3907,975005.7736603534,968379.9014680823,0.6795726108776048
2499,1598159.2269511032,1609036.9386646878,0.6806400470081206
4571,1381272.8805665972,1273545.175217613,7.79916169097552
2431,1120851.5194199637,1046021.9383922429,6.676136823764564
2139,1239309.9147099557,1167657.7681236956,5.781616505749437
3675,1317040.7373210005,1230204.6994588263,6.59326894009428
393,1638265.394523659,1623264.5535587994,0.9156538992402522
3835,1087802.8877692306,1237382.5377415917,13.750620783798956
950,725830.6020326181,834189.3665012107,14.928933027230377
893,850977.0123103865,987357.6902385224,16.02636451457894
4330,1352018.2535033796,1223611.3281823657,9.497425422199962
900,1425366.413433149,1493992.1233083704,4.81460130030207
284,1754770.5902068643,1717751.0312247463,2.109652349356614
4458,1613414.2330507296,1584341.4780745981,1.8019399098245945
2060,889845.6011902957,815639.8347802567,8.339173257785184
1992,1282339.3498764976,1062711.7565111346,17.127103943781766
457,1366727.6626961108,1267791.2759965844,7.238924725088018
669,1481940.7615078837,1391940.1717669796,6.073157043695047
822,1206937.31561416,1115563.2207773346,7.570740721553449
2778,1810782.4134547503,1704727.668886792,5.8568463985476305
323,973299.8617887149,1009403.5154384463,3.709407045777311
4194,1567859.0727812082,1599190.936282591,1.9983851894165148
3563,1348221.7652439892,1440690.7472746633,6.858588432144167
2943,889831.1510522065,868366.8116750838,2.4121811595089215
1302,1273308.7102709205,1113868.4465099038,12.521728821527722
523,817377.3110222428,761390.8214593101,6.8495282176249574
584,1890789.1767706247,1916085.249211789,1.3378579035643126
2691,1289042.121469333,1330811.682891517,3.2403565970809587
2886,1058517.809925588,1066086.953991333,0.7150700720167419
3481,1231779.1517088285,1091096.1530296449,11.421121918163355
2636,1449409.4356042852,1203862.4355236017,16.941175767791968
3801,1339303.6569163986,1383600.6491261385,3.307464441016237
4889,499548.01143053523,535451.3073237138,7.187156203537624
2148,1220724.1772550123,1330536.6490956605,8.99568255357886
2429,1202452.7282114923,1049250.374549395,12.74082132858295
129,890112.5493178923,988408.1030116803,11.043047732459618
4947,1375951.0644420423,1349554.2442928888,1.9184417841093475
1838,831762.7909033981,749357.4249235867,9.907315749278577
935,1325706.9008561426,1231843.8092064946,7.080229543123837
3713,1146637.543843481,1150987.3202887862,0.37935060374222
2864,818289.7642087417,831761.2982708598,1.6463036263376154
1135,1662939.0973972816,1680736.8010440525,1.070255890587133
3524,1903660.9191608538,1710124.1915084524,10.166554647647738
1069,1162735.2719242666,1096996.998799596,5.6537609817131615
4155,1056562.595142803,1099934.7429615427,4.105023972846366
1858,956009.1436058292,976226.3468067497,2.114749982899349
2138,1467959.5287906837,1565459.2970026536,6.641856692894724
3882,1090888.9630292277,1050324.5059731095,3.7184771714507985
172,1474546.7621461137,1408421.8838359122,4.484420569610196
1882,1093344.5765039409,1066268.1784467027,2.4764743557623166
4174,1084011.704468987,1000764.4253397658,7.679555376203299
3752,668183.5098529167,510161.2482417021,23.649530298345603
235,1039107.3263056172,929031.4740293901,10.59330922702513
110,340605.2113124609,302467.76390282344,11.196965326126882
292,1591934.1903279137,1557000.3475871189,2.194427568240057
713,1080464.8516835258,979077.1810912555,9.383708357962146
4954,917351.1355937724,949020.802276181,3.4522949232422198
312,1117432.9800574498,1166933.2269971557,4.429817968784222
1808,977242.2697493643,1034263.9863938242,5.83496215928977
3275,1881075.4379420874,1870805.8579299944,0.54594195453044
3947,1969194.1242238204,1853732.9714660225,5.8633707737325365
4655,736897.4095371914,849813.28124684,15.323146783833245
488,1393100.4226061562,1349544.3414095347,3.1265571734691284
772,1707650.435673782,1698720.0570135443,0.5229629245937574
1546,1399909.0486968765,1556047.59229209,11.153477702037645
1945,1583897.5377636522,1592446.6485718274,0.5397515056590094
2663,1298980.8289499965,1307598.5112594292,0.6634187447091558
3049,973197.775347568,914338.6128780921,6.048016545090736
2450,1262012.9263482816,1327040.8281163853,5.152712813827214
4535,1357797.9095238894,1594480.4815251753,17.43135486813928
2958,1579360.8248111247,1445725.2622862486,8.4613699685034
3002,1680017.2404207706,1361056.0654458315,18.985589391633464
2206,1370367.787954931,1251142.7106368393,8.700224740105519
1614,1070868.0665304598,992285.7822280554,7.338185417836361
4121,940229.2343302772,895788.8188142036,4.726551131727826
1378,1172133.4868414924,1184565.4930853965,1.0606305837575052
2745,1390620.1681542809,1352086.395877597,2.7709775220525104
2422,1372969.3107494302,1493770.632150269,8.798544909565383
1493,1176655.0853813165,1086954.2097932077,7.623378907085552
501,1158742.8299392913,1131388.1014203313,2.360724727884032
587,661043.3565144942,649117.6150592319,1.804078558196781
2025,723750.0652577134,573612.6906021908,20.744367684728516
2091,1369970.613282539,1355803.3538317154,1.0341287114822015
863,857697.1254910927,854211.317061679,0.4064148434003244
691,1077813.592994645,1130250.4856307148,4.865117027368045
1034,1168355.3197896334,1067866.8814005838,8.600845709089844
3965,1450786.775373464,1552398.1133681312,7.003878152150254
2506,1339254.7267992808,1296567.8056542082,3.1873638592332045
1307,876348.8176248398,937114.7268206533,6.9339865557765865
4110,1842065.9527530887,1815697.050418578,1.4314852459598704
2823,1594089.2414471263,1525265.0012914427,4.317464691826439
1684,1380215.5152247495,1393913.6324051376,0.9924621937145544
113,1401613.9197693218,1307980.088601953,6.680429599527608
2946,578161.4955401686,721228.8415544569,24.74522207339704
1284,1518169.4438087675,1333268.2053820007,12.17922275941008
444,566896.2123271407,584738.2376449164,3.1473177858312287
1783,1765281.0932294582,1493290.5693811318,15.407774143818578
4795,1342997.6449288395,1242030.1054693796,7.518072711498302
786,1427108.5011545552,1472322.8898810977,3.168251656406171
3333,2096954.0406756613,2141273.8334788103,2.113531910736043
1122,1073350.0443075988,1053485.3104612492,1.8507227862615934
2412,1411054.3169406827,1183266.8635483398,16.1430676804994
1194,1257433.085604563,1273421.2740877206,1.271494178592468
20,2146925.339888662,2019557.6984707052,5.932560348119143
1081,494742.5435776913,457826.69404204935,7.4616282781520935
3423,938827.8008369107,976389.0964808599,4.000871683866356
4229,1578760.8083977597,1502367.769193985,4.838797542821183
3663,625990.3004351463,656208.165438903,4.827209779888169
4572,691854.9210270025,493165.0508035193,28.718429859332968
2501,1312093.3611953666,1438248.4993083524,9.614798904100367
1613,1244248.524945985,1228605.5618632413,1.2572217502466314
260,1113373.5200017327,1107476.4587922832,0.5296570381376025
1449,1106705.0110905366,1276622.4689320493,15.353455178998212
2684,2019424.2222642573,2029846.3857525457,0.5160957947014557
3090,1054304.1717288021,1191579.3409351837,13.020452056192067
4998,1198656.8724076871,1262696.3705852274,5.342604681263542
4772,615555.4936155445,631113.9617544529,2.527549229968482
1682,1781211.4141488497,1730636.3814667212,2.83936158731027
3500,679627.5955772134,852769.1258811257,25.475941740838476
781,1198725.4871449017,1352158.7490698425,12.799699645194403
2735,1174747.5505841346,1182538.7821217924,0.6632260296081194
4890,1405495.709974872,1357232.5789919943,3.433886751866397
2772,1532533.6109384932,1579821.1073633963,3.0855764654939764
2873,998702.0371241436,1032032.6634546351,3.337394447143632
535,1816099.1378394715,1766290.5677662324,2.742612946366682
3358,1107067.804259093,1100658.9322997252,0.5789050981982911
1899,1290043.3666144887,1348767.9204036389,4.552137959769783
1270,1050838.7041572668,1054516.4634061954,0.3499832309543697
4203,1235226.477832707,1260735.0574652185,2.065093332298704
3331,1470427.375478438,1471045.5261889389,0.04203884671962441
3132,1357208.2377392326,1286413.1082683513,5.216231931277412
4872,1641226.5842989285,1591796.3956116699,3.0117833308417548
2842,1296645.374940565,1231656.2336810743,5.012098335866866
258,566848.7320986082,598137.1122803758,5.519705418750897
1559,1389287.4738699936,1301091.6084177094,6.348280475502034
3276,1603201.0477866288,1595064.2806066303,0.50753255128121
636,732733.2362930495,717371.0739457486,2.0965559614873213
2630,1884385.649508617,1712998.533843086,9.095118916354657
2885,927181.0663926834,933471.93301589,0.6784938617957279
4617,1228978.2329648542,1191067.8278679787,3.0847092389438315
293,695386.3310386214,567986.7706927396,18.320688034750287
656,890559.8610264583,915311.7711053072,2.7793651120004226
4656,1592175.5124622625,1682145.0541911116,5.650730150328291
2981,1674680.74073848,1555143.768193189,7.137896175516947
4722,1236308.2799445027,1038025.888484905,16.038264458481063
101,1114430.95342313,1091273.7133419719,2.0779430084948323
38,524712.7660674525,524863.7103225673,0.02876702548063444
2187,1417403.3118605698,1322551.8012048951,6.691921054647937
791,783566.3279228922,890303.7508661412,13.622002265742159
2509,1216888.0202770547,1221367.4446450789,0.3681048948944582
4428,596350.350685955,699141.2444275143,17.23666190911492
4809,987026.3707410204,1097774.4930970576,11.220381302770242
2293,1181630.6251696385,1039870.0051695877,11.99703333515914
2273,936234.3475902014,789246.9698866736,15.699848876711533
446,1573105.9811449796,1647997.3659310183,4.760733585891602
1002,1734373.0438199642,1769313.8797391867,2.0146090279554403
547,1146321.5813992529,1069637.4564331095,6.689582243801014
3171,1480674.798825141,1594839.4093085444,7.710309554399696
4099,858159.6196000497,723409.5960273258,15.702209763205227
1744,846939.4287842512,802608.6345802932,5.234234314441252
4636,1532644.849272389,1509034.27457353,1.540511796328277
3856,1527492.3438923082,1434021.4911170816,6.119235435056066
2766,996243.424938816,836649.904324146,16.019530630726262
433,1511743.1291910275,1480434.9125195406,2.0710010892022828
683,1305934.3248030248,1437656.931023926,10.086464818264815
3681,1275497.1606266205,1046522.9854333745,17.951758911070925
3183,899609.3001428025,756468.9538405617,15.911390231239158
2028,1103648.2877240828,1186531.5945731588,7.50993842612631
191,553077.2126120757,622418.10206916,12.537289166118551
758,931768.0455357102,863294.6384065063,7.348761041685631
1848,1279777.3787882745,1224478.4014132111,4.320984125178225
3241,1705546.4122133001,1900498.6644892655,11.430486492770047
4570,1086708.6610426074,1227372.1926608868,12.943996552242837
1924,1560838.4502328068,1356566.8292412357,13.08730067234716
3612,708045.5749205473,770683.33631308,8.846571973783124
3392,1074296.7036450151,961869.2373164496,10.465215610092333
495,1084945.3996676442,986146.886352608,9.106312017664811
2267,1212440.289762945,1221986.1311826613,0.7873246625269075
2991,1969256.9330158925,1997193.8049615128,1.4186504298773908
372,1159953.5929204985,1202552.2777192295,3.672447333990081
4773,679922.2521497933,734010.9712859523,7.955132953089859
1820,1524257.706275758,1617052.4944683397,6.08786741313636
3976,1165877.6686129526,1222278.658271384,4.837642162366123
90,201898.08657249613,382032.08518313104,89.22026041388642
559,1268600.3609331837,1375802.6499120127,8.450438158473402
3802,579710.10976594,471303.9203517162,18.700068808182966
2203,1110525.988673923,1230720.6675458,10.82322071682458
4594,1536208.366135118,1418567.5767815844,7.657866728684805
532,1628751.934587902,1502211.5628544101,7.769161714948836
91,1439506.1015570092,1425312.1357512427,0.9860302634642413
4753,911901.1553498644,904838.4407832031,0.7745043994325856
790,1427202.2785615397,1363774.1337122377,4.44422951126665
1505,1522099.830788929,1543868.1564376173,1.430150980136787
1913,1601678.2634858731,1627343.4896477181,1.6023958585782105
4494,1245785.0509590923,1059669.2140730238,14.939642817417306
75,1215608.5310559657,1202149.566835967,1.1071791515240001
1616,1228323.224905942,1208407.8092316953,1.6213497612382812
3747,1025701.5949167036,969307.3802193301,5.498111241793798
4153,1299327.4331092641,1274703.5736054713,1.8951234982292675
3817,1575680.036970013,1467082.4565181825,6.89210867078449
3798,2102244.496777067,2089612.5280860048,0.6008800931779412
1316,1204137.3233669451,1282071.2037709365,6.4721754646784575
4199,779962.1010215052,759154.1085694414,2.667820965250991
1026,1381417.2495046626,1532402.5614231015,10.929739872046477
4057,1519415.3527275834,1375986.2666119053,9.439754959577108
3021,1279160.9875854698,1285700.1842158302,0.5112098237692224
2409,1273868.0636587085,1120890.1879732213,12.00892620277453
2526,714166.3978061128,606693.393357066,15.04873440968366
2504,627733.7433863797,706662.4577645054,12.573597518007551
4975,1324382.1755828236,1215298.4022031035,8.236578186482713
4211,1182887.9973213521,1227309.629907949,3.7553540730136308
1408,1057697.7028297973,1172158.2416302254,10.821668468617911
3328,1049823.9959112804,1127592.8080444285,7.407795252921638
370,1396082.3520452469,1275458.0619752663,8.64019875999916
479,859427.979306825,1063764.798965027,23.775909625726964
2310,798254.224544436,954071.4822196146,19.51975359279853
4252,1621035.9027174718,1769166.9521019934,9.138048647546773
361,1435423.7077532832,1386464.608082428,3.4107768602683586
2668,1993453.673154315,1899336.7565918248,4.721299412670349
931,1186441.756443983,1313847.041028073,10.738435653676817
2106,729990.0243899535,765613.4081843467,4.879982274300726
2259,915818.4531215571,1082853.9363963748,18.238929637798744
3349,1328701.1941356598,1118189.5531455432,15.843414751129025
4667,1455737.1349041269,1498268.5721868062,2.921642669057861
3691,839745.6833340527,949937.9940784541,13.122105052913582
1339,1128644.4616760088,1376681.4728797423,21.976540852856775
872,1539329.3188473182,1519929.9779093969,1.2602463098960488
1097,1311473.3233082348,1383505.707416974,5.492478026700165
888,1184893.5601850909,1214537.0564907924,2.5017855866370797
4519,1914509.5209888024,2084752.3300345112,8.892241442486117
572,1576286.214214989,1543372.735845543,2.0880394735823624
1442,1085943.0760246022,1083926.1430378584,0.18573100480803234
2918,1301089.7115082329,1309911.5881558084,0.6780375380379529
4831,1460364.2998845282,1505304.9248960987,3.077357137196794
1342,1456273.723935143,1461897.2764870455,0.3861604078597532
4450,2021310.7918598847,1904128.1597942105,5.797358453612673
4689,1299673.741995338,1283765.2481493438,1.2240374897141828
3791,1457672.90568856,1492289.2031541374,2.3747644159733885
3568,1645843.0482722488,1556144.6742095063,5.449995621204885
4611,1324470.4414750012,1240450.625831754,6.343653509524777
1347,1358899.686177901,1214207.8574462663,10.64771963695135
1209,1281777.5811675105,1353091.2753187804,5.563655910279981
2937,1212899.2186562715,1299097.7721109092,7.106819109846086
70,1146532.4547405615,1049100.1596264867,8.49799713136964
1386,1517666.854519622,1425004.0881899209,6.105606513955992
1652,1356691.3872020654,1487176.242541621,9.617873052813973
3721,1281537.3681660516,1242821.832856494,3.021022739661628
2083,1080170.9068579979,1146220.3789070887,6.114724219078955
3862,948366.9678974457,999048.9593340149,5.344132930835049
4456,1347904.3953006924,1375053.7084748978,2.0141868569357144
4084,1295967.3874154282,1387457.373044232,7.059590119105073
4119,1308508.1189828415,1262134.866714703,3.5439789478865795
602,1424283.373183943,1441018.4258417287,1.1749805532290165
2567,1299991.9508120096,1193388.3857257515,8.200325011218007
4317,1439028.5209890238,1419953.5060606124,1.3255480798463588
1421,1349989.646728484,1511651.3174288268,11.975030407981862
3309,1574582.0909259126,1363185.9854806284,13.425537268811144
199,1442945.1449720778,1534204.2259879485,6.324501061863764
3890,1787324.5057527546,1841320.114892383,3.021029978934213
